student_id,gender,age_group,class_level,boarding_status,repeated_class,socioeconomic_status,guardian_type,parent_education_level,parent_involvement,parent_meeting_attendance,home_study_environment,number_of_siblings,receives_scholarship,internet_access_quality,has_personal_device,electricity_reliability,distance_from_school_km,commute_time_minutes,transport_mode,financial_stress_level,tuition_payment_status,meals_per_day,has_part_time_job,stress_level,sleep_hours_per_night,mental_health_indicator,exam_anxiety_level,motivation_level,peer_relationship_quality,school_satisfaction,attendance_rate,participation_level,extracurricular_involvement,library_usage,peer_collaboration,preferred_learning_style,math_score,english_score,science_score,social_studies_score,average_score,prev_math_score,prev_english_score,prev_science_score,prev_social_studies_score,prev_average_score,score_trend,study_hours_per_day,assignment_completion_rate,homework_submission_consistency,hardest_subject,teacher_accessibility_rating,receives_extra_tutoring,counselor_visits_per_term,exam_preparation_level,mock_exam_score,waec_subject_count,primary_challenge,support_needed,pass_fail,risk_level,dropout_risk
STU_1888,Male,10-12,JSS2,Day Student,No,Middle,Both Parents,Postgraduate,High,Often,Fair,5,No,Fair,Yes,Very Unreliable,12.5,71,Private Car,No Stress,Paid,3,No,High,6.1,Fair,Low,Very High,Fair,Very Satisfied,69.1,High,2 Activities,Never,Often,Mixed,49.3,74.2,65.9,62.3,62.9,49.1,77.2,70.3,65.9,65.6,Stable,>4hrs,Above 90%,Often,Science,Fair,No,2,,,,Financial burden of buying data for online research,Flexible tuition payment plans,Pass,Low,Low
STU_1889,Female,16-18,SS3,Day Student,No,Upper-Middle,Both Parents,Postgraduate,High,Always,Poor,0,Yes,Poor,Yes,Very Unreliable,9.9,63,Motorcycle,Low,Partial,3,No,Very High,4.9,Good,Low,Low,Good,Satisfied,68.8,Very Low,1 Activity,Weekly,Often,Visual,61.5,58.4,68.5,80.2,67.2,56.5,62.5,67.3,85.0,67.8,Stable,>4hrs,71-90%,Always,English,Good,No,0,Excellent,75.5,7.0,Too many assignments and heavy workload,Safe and quiet study environment at school,Pass,Low,Low
STU_1890,Female,13-15,SS2,Boarding,No,Lower-Middle,Single Parent,Secondary,Moderate,Often,Fair,4,No,Fair,No,Very Reliable,11.6,66,Private Car,Low,Outstanding,2,No,Very High,5.8,Fair,Low,Low,Very Poor,Neutral,83.6,Low,2 Activities,Monthly,Sometimes,Auditory,65.6,67.7,72.3,73.4,69.8,62.0,60.0,54.8,76.4,63.3,Improving,3-4hrs,50-70%,Sometimes,Mathematics,Good,No,2,Good,61.1,9.0,Financial burden of buying data for online research,After-school remedial classes,Pass,Low,Medium
STU_1891,Male,13-15,SS1,Day Student,Yes,Low,Single Parent,Unknown,Moderate,Rarely,Fair,1,No,Good,No,Moderate,14.0,83,Motorcycle,Very High,Outstanding,1,Yes,Low,7.7,Concerning,Very Low,Low,Fair,Neutral,67.5,Very Low,2 Activities,Monthly,Rarely,Reading/Writing,47.1,35.4,42.9,40.1,41.4,46.4,28.2,39.0,45.2,39.7,Stable,>4hrs,Above 90%,Always,English,Fair,No,5,Very Poor,52.6,9.0,Frequent power outages disrupt night reading,Access to more textbooks and materials,Fail,High,Medium
STU_1892,Male,10-12,JSS2,Day Student,No,Upper-Middle,Single Parent,OND/NCE,High,Rarely,Very Poor,2,No,Good,No,Very Unreliable,40.0,180,Private Car,Moderate,Partial,2,No,Moderate,6.7,Fair,Low,Low,Poor,Satisfied,62.4,Low,3+ Activities,Daily,Often,Kinesthetic,39.0,65.9,61.9,60.3,56.8,38.3,60.7,59.2,65.0,55.8,Stable,1-2hrs,50-70%,Sometimes,Mathematics,Good,No,5,,,,Poor health affecting concentration,More teacher support outside class hours,Pass,Low,Low
STU_1893,Female,13-15,SS1,Day Student,No,Lower-Middle,Orphan/Ward,OND/NCE,Very Low,Never,Fair,3,No,Good,No,Unreliable,15.0,90,Private Car,High,Outstanding,2,Yes,Low,7.4,Good,Low,Low,Fair,Dissatisfied,53.8,Moderate,2 Activities,Weekly,Sometimes,Mixed,46.1,39.7,38.0,49.4,43.3,48.3,43.9,38.7,41.7,43.1,Stable,<1hr,50-70%,Often,Science,Fair,No,2,Fair,35.9,9.0,Working part-time limits study time,More teacher support outside class hours,Fail,High,High
STU_1894,Male,13-15,SS1,Day Student,Yes,Middle,Both Parents,OND/NCE,Moderate,Often,Excellent,3,No,Poor,Yes,Reliable,7.0,42,Motorcycle,No Stress,Paid,1,No,Very High,4.2,Concerning,Very Low,Low,Fair,Satisfied,72.0,Low,3+ Activities,Weekly,Often,Visual,51.3,46.8,46.4,43.4,47.0,58.0,48.6,35.6,52.4,48.6,Stable,<1hr,Above 90%,Always,Social Studies,Very Poor,No,0,Poor,37.3,7.0,Poor internet connection at home,Online learning platform and e-library,Fail,High,Low
STU_1895,Female,10-12,JSS1,Day Student,No,Middle,Guardian/Relative,OND/NCE,Very Low,Often,Poor,1,No,Excellent,Yes,Reliable,1.7,15,Bus/Danfo,Very High,Outstanding,3,No,Very Low,8.9,Fair,Low,Very High,Good,Satisfied,66.1,Moderate,1 Activity,Weekly,Sometimes,Kinesthetic,52.7,57.5,68.1,68.7,61.8,60.0,59.0,68.9,73.9,65.4,Stable,3-4hrs,71-90%,Always,Mathematics,Good,No,0,,,,Poor health affecting concentration,Emotional and psychological support services,Pass,Medium,Medium
STU_1896,Female,13-15,SS2,Day Student,No,Lower-Middle,Single Parent,Secondary,Low,Sometimes,Fair,2,No,Fair,Yes,Reliable,4.1,28,Motorcycle,High,Partial,2,No,Moderate,7.2,Good,Low,Moderate,Poor,Neutral,76.1,Low,No Activity,Never,Rarely,Auditory,57.7,58.4,56.7,61.0,58.4,56.1,57.6,67.2,49.5,57.6,Stable,<1hr,71-90%,Often,Science,Fair,No,1,Excellent,59.2,8.0,Transport challenges cause lateness,Motivational guidance and career counseling,Pass,Medium,Low
STU_1897,Female,13-15,SS2,Day Student,No,Middle,Both Parents,BSc/HND,High,Sometimes,Poor,3,No,Very Poor,No,Moderate,15.5,95,Bus/Danfo,No Stress,Paid,3,No,Very High,4.8,Poor,Moderate,Moderate,Poor,Very Satisfied,65.6,Very High,No Activity,Weekly,Often,Mixed,56.8,63.0,72.4,70.9,65.8,59.8,53.7,73.7,66.3,63.4,Stable,<1hr,71-90%,Often,Mathematics,Good,No,1,Fair,51.1,8.0,I find mathematics very difficult,Peer mentorship and study groups,Pass,Medium,Medium
STU_1898,Male,16-18,SS2,Day Student,No,Low,Single Parent,BSc/HND,Very High,Never,Fair,1,No,Fair,No,Reliable,37.2,180,Bus/Danfo,Very High,Partial,1,No,Low,8.9,Poor,Moderate,High,Good,Very Satisfied,68.0,High,2 Activities,Rarely,Sometimes,Auditory,43.6,41.8,49.1,59.8,48.6,42.2,37.6,53.2,52.4,46.4,Stable,<1hr,71-90%,Always,English,Good,No,1,Poor,39.1,8.0,Long distance to school is exhausting,Flexible tuition payment plans,Fail,High,Medium
STU_1899,Male,10-12,JSS2,Day Student,Yes,Lower-Middle,Both Parents,BSc/HND,Very High,Often,Poor,1,No,Excellent,No,Moderate,4.4,26,Bus/Danfo,High,Partial,3,No,Low,7.3,Good,Moderate,Low,Good,Very Dissatisfied,73.2,High,2 Activities,Rarely,Always,Kinesthetic,50.0,61.0,45.6,53.6,52.6,58.5,62.5,56.5,56.2,58.4,Declining,1-2hrs,71-90%,Often,Science,Fair,No,2,,,,Mental fatigue from combined school and home demands,Transport support for distant students,Pass,High,Low
STU_1900,Female,16-18,SS2,Day Student,Yes,Low,Single Parent,Secondary,Very Low,Often,Poor,3,No,No Access,No,Moderate,13.8,85,Motorcycle,Moderate,Paid,2,No,Moderate,6.4,Good,Low,Moderate,Fair,Neutral,60.7,Moderate,2 Activities,Never,Always,Visual,36.2,42.4,36.7,55.2,42.6,35.3,41.2,36.0,52.0,41.1,Stable,3-4hrs,Below 50%,Often,Mathematics,Excellent,No,2,Very Poor,51.3,9.0,I find mathematics very difficult,Safe and quiet study environment at school,Fail,High,Low
STU_1901,Female,10-12,JSS2,Day Student,No,Upper-Middle,Both Parents,Postgraduate,Moderate,Always,Very Poor,3,No,Fair,No,Moderate,7.7,40,Private Car,No Stress,Paid,3,No,High,5.9,Fair,Very High,Low,Fair,Neutral,67.5,Low,No Activity,Weekly,Often,Mixed,50.9,62.0,44.2,48.9,51.5,51.7,63.3,43.3,49.0,51.8,Stable,1-2hrs,Above 90%,Sometimes,Science,Good,No,3,,,,Stress from upcoming WAEC examination,Extra tutoring in mathematics and science,Pass,Medium,Low
STU_1902,Male,10-12,JSS3,Boarding,No,Lower-Middle,Both Parents,Postgraduate,High,Often,Excellent,1,No,Excellent,No,Unreliable,4.3,14,Walking,High,Outstanding,2,Yes,Moderate,6.1,Good,Moderate,Very Low,Good,Very Satisfied,71.7,Low,1 Activity,Weekly,Rarely,Visual,53.8,42.9,68.6,63.7,57.2,53.6,32.0,71.0,74.1,57.7,Stable,1-2hrs,50-70%,Sometimes,English,Fair,No,3,,,,Stress from upcoming WAEC examination,Better internet access within school,Pass,Medium,Medium
STU_1903,Female,13-15,JSS3,Boarding,No,Middle,Single Parent,Secondary,Low,Often,Fair,3,No,No Access,No,Very Unreliable,4.9,35,Motorcycle,No Stress,Paid,2,No,Very High,4.8,Good,High,Very High,Poor,Neutral,82.8,Moderate,2 Activities,Never,Always,Auditory,53.9,68.1,59.9,64.6,61.6,57.1,68.0,53.7,73.3,63.0,Stable,3-4hrs,71-90%,Often,English,Fair,No,0,,,,Long distance to school is exhausting,Better equipped computer laboratory,Pass,Medium,Low
STU_1904,Male,13-15,JSS2,Boarding,No,Upper-Middle,Single Parent,OND/NCE,High,Often,Fair,5,No,Good,No,Unreliable,2.7,19,Walking,Moderate,Partial,3,No,Moderate,6.3,Concerning,High,Very High,Good,Very Satisfied,71.9,Moderate,No Activity,Rarely,Sometimes,Kinesthetic,56.2,66.2,64.2,65.2,63.0,60.6,51.6,59.3,59.5,57.8,Improving,3-4hrs,Above 90%,Always,Mathematics,Good,Yes,4,,,,Working part-time limits study time,Motivational guidance and career counseling,Pass,Low,Low
STU_1905,Female,10-12,JSS3,Boarding,No,Middle,Both Parents,BSc/HND,High,Sometimes,Poor,0,No,Fair,No,Moderate,6.8,40,Motorcycle,No Stress,Outstanding,2,No,High,5.2,Poor,Low,Very High,Fair,Dissatisfied,74.8,High,1 Activity,Monthly,Rarely,Mixed,65.9,79.8,58.9,74.3,69.7,75.6,70.7,44.6,77.0,67.0,Stable,3-4hrs,50-70%,Always,Science,Good,Yes,1,,,,Stress from upcoming WAEC examination,Safe and quiet study environment at school,Pass,Low,Medium
STU_1906,Male,16-18,SS3,Day Student,No,Middle,Both Parents,Secondary,Very High,Sometimes,Fair,3,No,Fair,No,Very Unreliable,19.8,124,Bus/Danfo,Low,Paid,3,No,Very High,4.3,Good,Moderate,Very High,Excellent,Neutral,76.5,Low,1 Activity,Monthly,Rarely,Mixed,82.4,77.3,75.3,90.9,81.5,90.9,70.5,91.3,100.0,88.2,Declining,3-4hrs,Above 90%,Always,Social Studies,Fair,No,0,Excellent,96.0,7.0,Stress from upcoming WAEC examination,Better equipped computer laboratory,Pass,Low,Low
STU_1907,Female,13-15,SS1,Boarding,No,Lower-Middle,Both Parents,OND/NCE,Very Low,Always,Poor,1,No,Fair,No,Very Unreliable,0.7,5,Motorcycle,High,Outstanding,2,No,Low,6.5,Concerning,High,Low,Good,Satisfied,75.6,Moderate,No Activity,Monthly,Sometimes,Visual,40.6,43.4,50.0,33.0,41.8,40.9,30.5,55.8,27.5,38.7,Stable,<1hr,Below 50%,Sometimes,Social Studies,Good,No,5,Good,39.5,7.0,Stress from upcoming WAEC examination,Extra tutoring in mathematics and science,Fail,High,Medium
STU_1908,Male,13-15,JSS3,Day Student,No,Lower-Middle,Single Parent,BSc/HND,Moderate,Sometimes,Poor,0,No,No Access,No,Unreliable,5.8,31,Motorcycle,Low,Partial,1,No,Moderate,7.3,Good,Moderate,High,Good,Dissatisfied,58.3,Moderate,3+ Activities,Monthly,Rarely,Auditory,28.6,53.6,41.3,42.3,41.4,28.3,48.0,34.7,48.1,39.8,Stable,1-2hrs,50-70%,Often,English,Good,No,0,,,,Poor internet connection at home,Better internet access within school,Fail,High,Low
STU_1909,Male,16-18,SS3,Day Student,No,Lower-Middle,Guardian/Relative,OND/NCE,Very High,Sometimes,Fair,1,Yes,Good,No,Very Unreliable,1.9,7,Walking,Very High,Paid,1,No,Low,7.4,Good,High,High,Fair,Very Satisfied,68.6,Low,No Activity,Monthly,Never,Mixed,40.5,67.1,51.8,62.1,55.4,38.9,69.0,59.0,61.1,57.0,Stable,3-4hrs,50-70%,Often,Mathematics,Poor,No,1,Poor,50.4,8.0,Financial pressure from school fees,Extra tutoring in mathematics and science,Pass,Medium,Low
STU_1910,Male,16-18,SS3,Day Student,No,Middle,Guardian/Relative,OND/NCE,High,Never,Poor,2,No,No Access,No,Moderate,11.4,71,Motorcycle,High,Partial,2,No,High,4.3,Good,High,Very High,Good,Dissatisfied,78.2,High,3+ Activities,Weekly,Always,Visual,53.1,53.1,54.6,66.8,56.9,60.2,61.3,48.9,61.2,57.9,Stable,<1hr,Below 50%,Sometimes,Mathematics,Poor,Yes,4,Fair,41.7,8.0,Working part-time limits study time,Recognition and rewards for academic improvement,Pass,Medium,Low
STU_1911,Male,10-12,JSS1,Day Student,Yes,High,Both Parents,BSc/HND,Very High,Rarely,Poor,4,No,Fair,No,Unreliable,9.7,50,Bus/Danfo,No Stress,Partial,2,No,High,5.9,Good,Moderate,Low,Good,Very Satisfied,49.7,Moderate,1 Activity,Rarely,Always,Kinesthetic,59.9,63.3,72.9,59.0,42.4,61.6,59.6,73.4,68.1,65.7,Declining,<1hr,Above 90%,Sometimes,Social Studies,Fair,Yes,2,,,,Too many assignments and heavy workload,Flexible tuition payment plans,Fail,High,Low
STU_1912,Female,16-18,SS3,Boarding,No,Upper-Middle,Single Parent,Postgraduate,Low,Sometimes,Fair,2,No,Fair,No,Very Unreliable,2.3,9,Bus/Danfo,High,Partial,3,No,Very High,4.7,Fair,Very Low,Moderate,Fair,Very Satisfied,73.2,Low,No Activity,Weekly,Often,Reading/Writing,60.2,57.7,62.7,65.9,61.6,77.4,53.1,63.1,63.3,64.2,Stable,3-4hrs,71-90%,Always,English,Fair,No,3,Fair,67.9,8.0,Financial burden of buying data for online research,Emotional and psychological support services,Pass,High,Medium
STU_1913,Female,16-18,SS3,Day Student,No,Upper-Middle,Both Parents,OND/NCE,High,Rarely,Good,3,No,Fair,No,Moderate,5.3,33,Bus/Danfo,Very High,Partial,3,No,Moderate,5.9,Concerning,Moderate,Moderate,Excellent,Very Satisfied,74.7,Low,2 Activities,Rarely,Rarely,Kinesthetic,60.1,60.4,49.1,67.2,59.2,59.7,59.6,46.0,66.3,57.9,Stable,3-4hrs,Below 50%,Often,Science,Poor,No,1,Good,54.8,8.0,Long distance to school is exhausting,More teacher support outside class hours,Pass,Medium,Low
STU_1914,Male,16-18,SS3,Day Student,No,Upper-Middle,Single Parent,BSc/HND,High,Rarely,Poor,2,No,Fair,Yes,Reliable,5.0,23,Motorcycle,Low,Paid,3,No,Very High,6.4,Fair,Low,Moderate,Excellent,Neutral,79.5,Moderate,2 Activities,Never,Never,Reading/Writing,58.6,60.1,50.5,68.5,59.4,69.3,58.2,44.8,66.4,59.7,Stable,1-2hrs,Below 50%,Often,Science,Poor,No,0,Fair,47.3,7.0,No quiet place to study at home,Recognition and rewards for academic improvement,Pass,Low,Low
STU_1915,Male,10-12,JSS1,Boarding,No,Lower-Middle,Both Parents,Primary,Very Low,Sometimes,Very Poor,2,No,Good,Yes,Very Unreliable,4.6,24,Bus/Danfo,Very High,Partial,2,No,Very Low,8.8,Fair,Low,High,Fair,Satisfied,74.5,Low,2 Activities,Rarely,Sometimes,Reading/Writing,57.9,52.0,52.4,58.1,55.1,68.6,44.9,60.9,64.4,59.7,Stable,1-2hrs,50-70%,Sometimes,English,Excellent,No,0,,,,Noisy home environment disrupts studying,After-school remedial classes,Pass,High,Medium
STU_1916,Female,13-15,JSS2,Day Student,No,Middle,Both Parents,Secondary,Moderate,Rarely,Poor,3,No,Excellent,Yes,Unreliable,2.0,5,Motorcycle,No Stress,Paid,3,No,Moderate,5.7,Good,Moderate,Low,Excellent,Neutral,69.8,Moderate,1 Activity,Rarely,Often,Kinesthetic,45.5,55.2,73.6,56.4,57.7,56.0,59.0,74.2,62.3,62.9,Declining,>4hrs,71-90%,Sometimes,Science,Poor,No,2,,,,Too many assignments and heavy workload,Peer mentorship and study groups,Pass,Medium,Low
STU_1917,Female,16-18,SS2,Day Student,No,Upper-Middle,Single Parent,BSc/HND,High,Often,Excellent,4,No,Excellent,No,Very Reliable,5.3,34,Bus/Danfo,No Stress,Paid,3,No,Very High,6.2,Concerning,Low,Moderate,Good,Very Satisfied,83.0,Very High,2 Activities,Daily,Always,Reading/Writing,85.6,86.6,69.9,76.6,79.7,83.3,84.5,81.7,72.1,80.4,Stable,1-2hrs,71-90%,Sometimes,Science,Fair,No,0,Good,82.5,8.0,Stress from upcoming WAEC examination,Emotional and psychological support services,Pass,Low,Low
STU_1918,Female,10-12,JSS2,Boarding,No,Lower-Middle,Both Parents,Secondary,Low,Sometimes,Good,4,Yes,Fair,Yes,Unreliable,4.3,22,Motorcycle,High,Partial,2,No,Low,8.7,Good,Very High,High,Good,Very Dissatisfied,73.2,Very High,3+ Activities,Rarely,Always,Kinesthetic,68.0,72.2,59.3,51.4,62.7,67.4,67.6,52.0,52.1,59.8,Stable,1-2hrs,Above 90%,Always,Social Studies,Fair,No,1,,,,Lack of textbooks and study materials,Emotional and psychological support services,Pass,Medium,Low
STU_1919,Male,16-18,SS2,Day Student,No,High,Single Parent,Secondary,Low,Sometimes,Fair,4,No,Excellent,Yes,Very Reliable,18.9,107,Boarding,Low,Paid,3,No,Very High,5.6,Good,High,Low,Fair,Neutral,72.8,Moderate,No Activity,Monthly,Always,Reading/Writing,63.6,71.4,55.0,73.8,66.0,62.5,67.4,51.7,76.0,64.4,Stable,3-4hrs,Above 90%,Often,Science,Poor,No,1,Fair,52.8,7.0,Transport challenges cause lateness,Online learning platform and e-library,Pass,Medium,Low
STU_1920,Male,10-12,JSS1,Day Student,Yes,Lower-Middle,Guardian/Relative,Secondary,High,Rarely,Excellent,2,Yes,Excellent,No,Unreliable,5.8,28,Bus/Danfo,Moderate,Paid,2,No,Moderate,6.6,Good,Moderate,Moderate,Fair,Very Satisfied,64.9,High,No Activity,Monthly,Rarely,Kinesthetic,24.6,52.4,63.2,46.8,46.8,34.9,68.9,62.9,52.7,54.9,Declining,<1hr,71-90%,Often,Mathematics,Poor,No,3,,,,Too many assignments and heavy workload,Reduction in homework load,Fail,High,Low
STU_1921,Female,10-12,JSS1,Day Student,No,Middle,Both Parents,BSc/HND,Moderate,Rarely,Fair,4,No,Fair,No,Unreliable,8.0,45,Motorcycle,High,Partial,3,No,Very Low,7.0,Good,Very Low,Very High,Excellent,Neutral,60.8,Very High,No Activity,Rarely,Rarely,Kinesthetic,52.9,59.9,49.6,48.5,52.7,49.7,65.3,57.3,44.9,54.3,Stable,<1hr,Below 50%,Rarely,Social Studies,Fair,No,1,,,,Mental fatigue from combined school and home demands,Peer mentorship and study groups,Pass,High,Medium
STU_1922,Male,16-18,SS2,Day Student,No,Middle,Both Parents,BSc/HND,Very High,Sometimes,Excellent,1,No,Poor,No,Unreliable,5.8,26,Bus/Danfo,Moderate,Paid,3,Yes,High,4.3,Fair,Low,High,Good,Neutral,66.4,Low,3+ Activities,Rarely,Rarely,Kinesthetic,55.5,67.7,73.1,63.0,64.8,51.5,65.3,67.6,71.3,63.9,Stable,>4hrs,Above 90%,Often,Mathematics,Good,No,0,Fair,66.3,8.0,Frequent power outages disrupt night reading,Better equipped computer laboratory,Pass,Low,Low
STU_1923,Female,13-15,JSS2,Boarding,No,High,Guardian/Relative,OND/NCE,Moderate,Often,Poor,3,No,Poor,Yes,Very Unreliable,18.5,120,Private Car,Moderate,Partial,3,No,Moderate,6.7,Good,High,High,Good,Satisfied,75.6,Very High,1 Activity,Rarely,Rarely,Mixed,71.5,80.1,62.2,66.7,70.1,76.4,63.0,66.2,71.6,69.3,Stable,1-2hrs,71-90%,Often,Science,Good,No,0,,,,Family responsibilities reduce study time,Flexible tuition payment plans,Pass,Low,Low
STU_1924,Male,13-15,SS1,Day Student,No,Lower-Middle,Single Parent,BSc/HND,Moderate,Often,Poor,5,No,Fair,No,Reliable,10.3,49,Motorcycle,High,Outstanding,3,No,Moderate,7.1,Concerning,Moderate,Very High,Good,Very Satisfied,66.7,Very High,No Activity,Monthly,Often,Auditory,51.1,59.9,61.6,65.3,59.5,41.8,48.0,64.0,59.6,53.4,Improving,1-2hrs,50-70%,Sometimes,Mathematics,Good,No,1,Good,55.6,7.0,I find mathematics very difficult,Flexible tuition payment plans,Pass,Medium,Medium
STU_1925,Female,10-12,JSS3,Day Student,No,Middle,Both Parents,Secondary,Very High,Rarely,Fair,0,No,Excellent,No,Very Reliable,9.1,52,Bus/Danfo,Low,Paid,3,No,Moderate,6.9,Poor,Very Low,Very Low,Good,Neutral,72.9,High,No Activity,Daily,Always,Kinesthetic,33.5,36.0,32.5,43.1,36.3,38.9,36.6,42.5,46.0,41.0,Stable,<1hr,Below 50%,Rarely,Science,Fair,Yes,0,,,,Long distance to school is exhausting,Emotional and psychological support services,Fail,Medium,Low
STU_1926,Male,16-18,SS3,Day Student,No,Middle,Both Parents,BSc/HND,Very High,Sometimes,Poor,2,No,Fair,No,Very Reliable,18.5,111,Boarding,No Stress,Paid,3,No,Very High,4.5,Good,High,Very Low,Fair,Very Satisfied,63.9,Low,1 Activity,Monthly,Sometimes,Mixed,51.9,43.9,48.5,50.8,48.8,43.9,41.9,52.0,53.7,47.9,Stable,<1hr,71-90%,Rarely,English,Fair,No,0,Excellent,50.7,8.0,Working part-time limits study time,Counseling services for stress management,Fail,High,Medium
STU_1927,Female,16-18,SS3,Day Student,No,Lower-Middle,Single Parent,OND/NCE,Very Low,Rarely,Fair,3,No,Fair,Yes,Reliable,1.1,5,Motorcycle,Moderate,Paid,1,No,High,4.7,Fair,Moderate,Low,Fair,Neutral,77.4,Moderate,2 Activities,Daily,Always,Auditory,41.7,61.7,48.8,50.3,50.6,38.8,53.6,36.2,46.0,43.7,Improving,1-2hrs,50-70%,Rarely,Mathematics,Fair,No,2,Fair,36.1,7.0,Long distance to school is exhausting,Improved school library with digital resources,Pass,Medium,Low
STU_1928,Male,13-15,SS1,Boarding,No,Middle,Single Parent,BSc/HND,High,Always,Poor,3,No,Very Poor,Yes,Reliable,4.3,26,Motorcycle,Low,Partial,1,No,High,5.4,Fair,Moderate,Moderate,Excellent,Satisfied,79.2,Moderate,2 Activities,Monthly,Never,Kinesthetic,47.2,67.7,52.7,62.1,57.4,55.3,66.8,45.6,64.7,58.1,Stable,1-2hrs,50-70%,Rarely,Science,Good,Yes,0,Fair,59.4,8.0,Transport challenges cause lateness,Safe and quiet study environment at school,Pass,Medium,Low
STU_1929,Female,13-15,SS1,Day Student,No,Middle,Both Parents,Postgraduate,Low,Always,Fair,1,No,Very Poor,No,Moderate,13.9,79,Bus/Danfo,Moderate,Paid,2,No,Moderate,6.7,Poor,Very High,High,Excellent,Neutral,68.8,Very High,2 Activities,Never,Often,Auditory,49.5,48.1,53.9,65.6,54.3,45.6,42.9,47.2,65.6,50.3,Stable,1-2hrs,Below 50%,Sometimes,Mathematics,Fair,No,4,Very Poor,36.5,8.0,Peer pressure and social distractions,Peer mentorship and study groups,Pass,Medium,Low
STU_1930,Male,16-18,SS3,Day Student,No,Middle,Both Parents,Postgraduate,Very Low,Sometimes,Poor,6,No,Fair,No,Reliable,0.7,11,Walking,No Stress,Paid,2,Yes,Very High,4.2,Good,Very Low,Low,Excellent,Very Dissatisfied,73.7,Very Low,2 Activities,Rarely,Sometimes,Visual,41.3,51.1,53.4,50.3,49.0,43.4,46.6,50.2,41.1,45.3,Stable,<1hr,50-70%,Rarely,Mathematics,Good,No,0,Very Poor,51.7,7.0,Low confidence in science subjects,Extra tutoring in mathematics and science,Fail,High,Medium
STU_1931,Female,13-15,JSS2,Day Student,No,Lower-Middle,Guardian/Relative,Unknown,Low,Sometimes,Very Poor,3,No,Excellent,No,Unreliable,19.6,112,Bus/Danfo,No Stress,Paid,2,No,High,5.5,Fair,High,Very Low,Very Poor,Satisfied,61.9,High,No Activity,Weekly,Sometimes,Reading/Writing,48.5,44.5,42.4,43.6,44.8,57.0,43.3,51.7,24.4,44.1,Stable,<1hr,Below 50%,Often,Science,Poor,No,3,,,,Lack of textbooks and study materials,After-school remedial classes,Fail,High,Low
STU_1932,Female,13-15,SS1,Boarding,No,Lower-Middle,Single Parent,Postgraduate,Moderate,Often,Excellent,1,No,Poor,No,Unreliable,1.1,5,Motorcycle,No Stress,Paid,1,No,Very High,5.8,Good,Very High,High,Good,Neutral,76.4,Very Low,2 Activities,Rarely,Often,Kinesthetic,60.9,64.2,62.6,68.9,64.2,52.9,57.1,60.7,81.2,63.0,Stable,3-4hrs,Below 50%,Sometimes,Mathematics,Fair,No,0,Excellent,63.3,8.0,No quiet place to study at home,Safe and quiet study environment at school,Pass,Medium,Low
STU_1933,Female,10-12,JSS1,Boarding,No,Middle,Orphan/Ward,Secondary,High,Often,Good,0,No,Good,Yes,Moderate,16.7,93,School Bus,Very High,Paid,3,No,Very Low,7.0,Fair,Very Low,Moderate,Good,Neutral,64.0,Very Low,1 Activity,Never,Rarely,Auditory,43.7,50.9,42.5,37.5,43.6,44.9,41.2,42.7,36.8,41.4,Stable,<1hr,Below 50%,Sometimes,Social Studies,Excellent,Yes,2,,,,Too many assignments and heavy workload,Emotional and psychological support services,Fail,High,High
STU_1934,Female,10-12,JSS3,Day Student,No,Lower-Middle,Single Parent,Postgraduate,High,Sometimes,Excellent,4,No,Very Poor,No,Reliable,30.7,180,Bus/Danfo,Moderate,Partial,1,No,Low,7.1,Good,Very High,Very High,Good,Neutral,59.9,High,2 Activities,Never,Sometimes,Auditory,37.0,48.1,44.3,59.6,47.2,41.5,38.6,42.7,60.2,45.8,Stable,<1hr,71-90%,Often,Social Studies,Fair,No,2,,,,Difficulty understanding some teachers,Consistent electricity supply for night reading,Fail,High,Low
STU_1935,Female,16-18,SS3,Day Student,No,Low,Guardian/Relative,Secondary,Very High,Always,Good,1,No,Fair,Yes,Moderate,6.4,37,Bus/Danfo,High,Outstanding,2,Yes,Very High,4.6,Good,Moderate,Low,Good,Satisfied,72.8,High,1 Activity,Rarely,Often,Auditory,60.1,67.1,73.4,75.1,68.9,50.2,64.3,77.2,68.9,65.2,Stable,>4hrs,71-90%,Sometimes,Mathematics,Poor,No,0,Fair,50.2,9.0,Financial burden of buying data for online research,Better equipped computer laboratory,Pass,Medium,High
STU_1936,Female,10-12,JSS1,Day Student,No,High,Both Parents,OND/NCE,High,Sometimes,Fair,1,No,Good,Yes,Reliable,4.4,30,Walking,Low,Paid,2,No,Very High,6.3,Good,Very High,High,Poor,Neutral,79.2,Moderate,1 Activity,Monthly,Sometimes,Visual,87.4,73.2,76.3,99.5,84.1,80.1,62.1,71.2,95.9,77.3,Improving,<1hr,Above 90%,Sometimes,English,Good,Yes,1,,,,Noisy home environment disrupts studying,Recognition and rewards for academic improvement,Pass,Low,Low
